provinceName,varietyName,minimumPrice,middlePrice,highestPrice,meteringUnit
湖南省,芦柑,5.135,5.335,5.529999999999999,元/公斤
湖南省,花生油,13.5,21.75,30.0,元/公斤
湖南省,花鲢活鱼,15.0,16.25,16.0,元/公斤
湖南省,芹菜,3.6500000000000004,4.133333333333334,4.35,元/公斤
湖南省,苦瓜,4.05,4.9,5.75,元/公斤
湖南省,茄子,2.8,2.975,3.725,元/公斤
湖南省,莲藕,7.25,6.75,9.0,元/公斤
湖南省,莴笋,3.7,4.183333333333334,4.85,元/公斤
湖南省,菜油(散装),10.85,11.35,11.85,元/公斤
湖南省,菜花,7.25,8.799999999999999,8.75,元/公斤
湖南省,菠菜,15.9,18.35,17.5,元/公斤
湖南省,菠萝,3.8,4.2,4.6,元/公斤
湖南省,葱头,1.4,1.45,2.0,元/公斤
湖南省,蒜薹,7.0,7.5,8.0,元/公斤
湖南省,蜜桔,7.0,8.0,9.0,元/公斤
湖南省,西瓜,1.0,4.05,5.2,元/公斤
湖南省,西红柿,4.55,5.016666666666667,5.7,元/公斤
湖南省,西葫芦,5.0,4.55,6.0,元/公斤
湖南省,豆角,6.45,6.333333333333333,7.6,元/公斤
湖南省,金针菇,4.0,4.5,5.0,元/公斤
湖南省,青提子,10.0,11.0,12.0,元/公斤
湖南省,青椒,3.4,4.25,4.35,元/公斤
湖南省,面粉,3.3,3.6,3.9000000000000004,元/公斤
湖南省,韭菜,7.0,6.55,8.0,元/公斤
湖南省,香梨,7.0,8.5,10.0,元/公斤
湖南省,香菇,8.0,10.0,12.0,元/公斤
湖南省,香菜,12.0,13.0,14.0,元/公斤
湖南省,香蕉,5.6,5.15,6.2,元/公斤
湖南省,鸡肉,,18.0,,元/公斤
湖南省,鸡蛋,9.575,10.299999999999999,10.3,元/公斤
湖南省,鸭梨,5.95,6.35,6.75,元/公斤
湖南省,黄瓜,4.8,5.8500000000000005,6.35,元/公斤
湖南省,龙眼(桂圆),12.0,13.0,14.0,元/公斤
甘肃省,一级豆油(散装),6.8,7.0,7.2,元/公斤
甘肃省,三黄鸡,19.0,19.5,20.0,元/公斤
甘肃省,丝瓜,5.800000000000001,5.95,6.1,元/公斤
甘肃省,中华蜜宝,5.04,5.19,5.6,元/公斤
甘肃省,丰水梨,9.36,9.64,10.4,元/公斤
甘肃省,人参果,6.24,6.4775,6.775,元/公斤
甘肃省,佛手瓜,6.625,6.945,7.325,元/公斤
甘肃省,光皮黄瓜,5.2,5.4,5.6,元/公斤
甘肃省,冬枣,7.5,8.0,8.5,元/公斤
甘肃省,冬瓜,2.12375,2.335,2.60625,元/公斤
甘肃省,冬笋,3.5,4.0,4.5,元/公斤
甘肃省,南瓜,2.8499999999999996,3.1125,3.35625,元/公斤
甘肃省,哈密瓜,3.0,3.2,3.4,元/公斤
甘肃省,嘎拉苹果,5.4,5.56,6.0,元/公斤
甘肃省,四季柚,6.66,6.86,7.4,元/公斤
甘肃省,国光苹果,5.76,5.93,6.4,元/公斤
甘肃省,圆茄子,3.81,4.06,4.35,元/公斤
甘肃省,土豆,1.7862500000000001,2.02875,2.23125,元/公斤
甘肃省,大带鱼,30.0,31.0,32.0,元/公斤
甘肃省,大枣,7.91,8.19,8.65,元/公斤
甘肃省,大白菜,1.0771428571428572,1.247142857142857,1.457142857142857,元/公斤
甘肃省,大米,6.0,6.2,6.4,元/公斤
甘肃省,大葱,2.87875,3.105,3.33125,元/公斤
甘肃省,大蒜,8.05,8.3675,8.6625,元/公斤
甘肃省,大辣椒(金塔),5.0,5.2,5.4,元/公斤
甘肃省,大辣椒（北京红）,5.2,5.4,5.6,元/公斤
甘肃省,大辣椒（甜椒-板椒）,8.1,8.34,9.0,元/公斤
甘肃省,大黄花鱼,24.0,25.0,26.0,元/公斤
甘肃省,富士苹果,7.113333333333333,7.595,8.1,元/公斤
甘肃省,对虾,51.0,51.5,52.0,元/公斤
甘肃省,小白菜,4.873333333333334,5.086666666666667,5.433333333333334,元/公斤
甘肃省,小葱,7.58,7.876,8.2,元/公斤
甘肃省,尖椒,3.0833333333333335,3.3833333333333333,3.8333333333333335,元/公斤
甘肃省,山楂,6.51,6.865,7.4,元/公斤
甘肃省,山竹,22.34,23.09,24.266666666666666,元/公斤
甘肃省,山药,6.645714285714285,6.985714285714286,7.3428571428571425,元/公斤
甘肃省,巨峰葡萄,10.266666666666667,10.606666666666667,11.066666666666668,元/公斤
甘肃省,平菇,6.433333333333334,6.776666666666666,7.316666666666666,元/公斤
甘肃省,心里美萝卜,2.79,2.955,3.175,元/公斤
甘肃省,扁豆,6.0,6.5,7.0,元/公斤
甘肃省,木瓜,6.75,6.95,7.5,元/公斤
甘肃省,木耳,85.0,87.25,89.0,元/公斤
甘肃省,木耳菜,4.6,4.7,4.8,元/公斤
甘肃省,杏鲍菇,5.314285714285715,5.775714285714286,6.114285714285714,元/公斤
甘肃省,条形辣椒干（小米椒）,12.706666666666669,13.1,13.6,元/公斤
甘肃省,条形辣椒干（长线椒）,5.22,5.38,5.8,元/公斤
甘肃省,杨桃,8.01,8.25,8.9,元/公斤
甘肃省,柚子,4.5,5.0,5.5,元/公斤
甘肃省,柠檬,12.1,12.705,13.5,元/公斤
甘肃省,柿子,4.6,5.175,5.75,元/公斤
甘肃省,核桃,11.64,12.015,12.6,元/公斤
甘肃省,桃子,8.0,10.0,12.0,元/公斤
甘肃省,梨,5.266666666666667,5.566666666666666,5.8999999999999995,元/公斤
甘肃省,榴莲,38.0,39.0,40.0,元/公斤
甘肃省,樱桃西红柿,6.933333333333334,7.5,8.066666666666666,元/公斤
甘肃省,橘、柑,6.13,6.3,6.566666666666666,元/公斤
甘肃省,橙子,7.865,8.03,8.35,元/公斤
甘肃省,毛豆,6.2,6.4,6.6,元/公斤
甘肃省,水萝卜,4.4,4.6625,4.925,元/公斤
甘肃省,油桃,5.8,6.449999999999999,7.1,元/公斤
甘肃省,油菜,5.814285714285715,6.0842857142857145,6.357142857142857,元/公斤
甘肃省,油菜籽,6.2,6.7,7.2,元/公斤
甘肃省,油麦菜,5.575,5.98875,6.3625,元/公斤
甘肃省,洋白菜,3.04,3.2399999999999998,3.4200000000000004,元/公斤
甘肃省,活草鱼,17.0,17.666666666666668,18.333333333333332,元/公斤
甘肃省,活鲤鱼,17.0,17.75,18.5,元/公斤
甘肃省,活鲫鱼,24.0,25.0,26.0,元/公斤
甘肃省,火龙果,7.300000000000001,7.55,7.9,元/公斤
甘肃省,燕麦,7.0,7.2,7.5,元/公斤
甘肃省,牛肉,65.625,66.25,66.875,元/公斤
甘肃省,特一粉,3.5,3.7,4.0,元/公斤
甘肃省,特小凤西瓜,1.98,2.04,2.2,元/公斤
甘肃省,猕猴桃,7.31,7.813333333333333,8.4,元/公斤
甘肃省,猪肉,22.225,22.675,23.15,元/公斤
甘肃省,玉米,2.0,2.25,2.5,元/公斤
甘肃省,玉米棒,2.945,3.2925,3.675,元/公斤
甘肃省,玫瑰香葡萄,11.05,11.325,11.9,元/公斤
甘肃省,瓠子,4.9,5.25,5.6,元/公斤
甘肃省,甘蓝,1.108,1.246,1.4,元/公斤
甘肃省,甜橙,6.585,6.935,7.449999999999999,元/公斤
甘肃省,甜瓜,4.1850000000000005,4.37,4.65,元/公斤
甘肃省,生姜,8.526250000000001,8.855,9.20625,元/公斤
甘肃省,生菜,5.892857142857143,6.208571428571429,6.542857142857143,元/公斤
甘肃省,田阳香芒,9.0,9.27,10.0,元/公斤
甘肃省,白条鸡,20.5,21.25,22.0,元/公斤
甘肃省,白灵菇,18.0,18.5,19.5,元/公斤
甘肃省,白萝卜,1.3314285714285714,1.542857142857143,1.7714285714285716,元/公斤
甘肃省,白蒜6.0公分,6.12,6.3,6.8,元/公斤
甘肃省,白鲢活鱼,26.0,27.0,28.0,元/公斤
甘肃省,砂糖橘,6.0,6.5,7.0,元/公斤
甘肃省,空心菜,4.05,4.35,4.65,元/公斤
甘肃省,糯米,6.55,6.824999999999999,7.1,元/公斤
甘肃省,红小豆,8.8,9.3,9.8,元/公斤
甘肃省,红尖椒,7.0,7.5,8.0,元/公斤
甘肃省,红提子,9.7,10.07,10.55,元/公斤
甘肃省,红枣,8.643333333333333,9.29,10.066666666666666,元/公斤
甘肃省,红椒,4.676,4.918,5.2,元/公斤
甘肃省,红萝卜,0.5,0.8,2.0,元/公斤
甘肃省,红蒜5.0公分,6.48,6.67,7.2,元/公斤
甘肃省,红香蕉苹果,6.12,6.3,6.8,元/公斤
甘肃省,线椒(皱椒),7.0,7.5,8.0,元/公斤
甘肃省,绿尖椒,4.0,4.5,5.0,元/公斤
甘肃省,绿豆,7.0,7.5,8.0,元/公斤
甘肃省,绿豆芽,2.825,3.0199999999999996,3.25,元/公斤
甘肃省,网纹瓜,5.58,5.75,6.2,元/公斤
甘肃省,羊,49.0,49.5,50.0,元/公斤
甘肃省,羊肉,56.5,57.0625,58.75,元/公斤
甘肃省,胡萝卜,1.87375,2.09125,2.375,元/公斤
甘肃省,良薯,4.8,5.0,5.2,元/公斤
甘肃省,芋头,8.775,9.21,9.75,元/公斤
甘肃省,芒果,11.524999999999999,11.765,12.25,元/公斤
甘肃省,芒果(台农一号),7.56,7.79,8.4,元/公斤
甘肃省,芒果(金煌芒),9.9,10.2,11.0,元/公斤
甘肃省,芥菜,5.2,5.45,5.9,元/公斤
甘肃省,芦笋,20.0,21.0,22.0,元/公斤
甘肃省,花生,7.605,7.975,8.55,元/公斤
甘肃省,花鲢活鱼,30.0,31.0,32.0,元/公斤
甘肃省,芸豆(英国红),15.0,15.6,16.0,元/公斤
甘肃省,芹菜,3.507142857142857,3.85,4.142857142857143,元/公斤
甘肃省,苋菜,3.5,4.0,4.5,元/公斤
甘肃省,苦瓜,5.65125,5.91875,6.24375,元/公斤
甘肃省,苹果,5.5,6.0,6.5,元/公斤
甘肃省,苹果梨,6.66,6.86,7.4,元/公斤
甘肃省,茄子,3.466666666666667,3.775,4.066666666666666,元/公斤
甘肃省,茭白,5.0,5.5,6.0,元/公斤
甘肃省,茴香,8.286666666666667,8.653333333333334,9.133333333333333,元/公斤
甘肃省,茶树菇,19.6,20.0,20.2,元/公斤
甘肃省,茼蒿,6.7125,7.00125,7.375,元/公斤
甘肃省,荔枝,8.2,8.7,9.2,元/公斤
甘肃省,荷兰豆,14.148000000000001,14.6,15.1,元/公斤
甘肃省,莲藕,7.60625,7.9075,8.21875,元/公斤
甘肃省,莴笋,3.2,3.4659999999999997,3.7399999999999998,元/公斤
甘肃省,菜瓜,3.8,4.15,4.5,元/公斤
甘肃省,菜花,3.8325,4.0975,4.4,元/公斤
甘肃省,菜苔,8.8,9.0,9.2,元/公斤
甘肃省,菠菜,8.414285714285715,8.76,9.185714285714285,元/公斤
甘肃省,菠萝,3.6,4.2,4.6,元/公斤
甘肃省,萝卜,1.1333333333333333,1.4000000000000001,1.6666666666666667,元/公斤
甘肃省,葡萄,9.2,9.559999999999999,10.1,元/公斤
甘肃省,葡萄干(一级),14.76,15.2,16.4,元/公斤
甘肃省,葡萄干(特级),16.56,17.05,18.4,元/公斤
甘肃省,葡萄干(通货),13.32,13.72,14.8,元/公斤
甘肃省,葱,1.75,2.3,2.8,元/公斤
甘肃省,葱头,1.01,1.166,1.31,元/公斤
甘肃省,葵花籽,7.8,8.2,8.8,元/公斤
甘肃省,蒜苗,4.975,5.305,5.7,元/公斤
甘肃省,蒜薹,8.4125,8.88,9.3625,元/公斤
甘肃省,薏米,17.5,18.0,18.5,元/公斤
甘肃省,蘑菇,7.1,7.4,7.6,元/公斤
甘肃省,蚝油,6.0,6.5,7.0,元/公斤
甘肃省,蛇果,7.33,7.93,8.7,元/公斤
甘肃省,西兰花,7.475,7.8525,8.25,元/公斤
甘肃省,西洋芹,2.66,2.87,3.06,元/公斤
甘肃省,西瓜,1.725,1.975,2.225,元/公斤
甘肃省,西红柿,3.06125,3.3674999999999997,3.65625,元/公斤
甘肃省,西葫芦,2.3985714285714286,2.6257142857142854,2.9285714285714284,元/公斤
甘肃省,调和油,4.0,4.5,5.0,元/公斤
甘肃省,豆角,6.8425,7.16125,7.5249999999999995,元/公斤
甘肃省,豇豆,5.15,5.452500000000001,5.9,元/公斤
甘肃省,辣椒干,14.0,14.5,15.0,元/公斤
甘肃省,酥梨,6.42,6.67,7.1,元/公斤
甘肃省,金针菇,5.932,6.26,6.56,元/公斤
甘肃省,银耳,71.0,71.5,72.0,元/公斤
甘肃省,长茄子,3.6333333333333333,3.935,4.266666666666667,元/公斤
甘肃省,雪梨,6.01,6.215,6.6,元/公斤
甘肃省,青冬瓜,1.62,1.67,1.8,元/公斤
甘肃省,青提子,16.42,16.905,17.8,元/公斤
甘肃省,青枣,9.0,9.5,10.0,元/公斤
甘肃省,青椒,3.15,3.44125,3.7625,元/公斤
甘肃省,青笋,2.8600000000000003,3.046,3.2600000000000002,元/公斤
甘肃省,青萝卜,1.2,1.4000000000000001,1.5999999999999999,元/公斤
甘肃省,面粉,4.0,4.25,4.5,元/公斤
甘肃省,韭苔,5.933333333333334,6.2,6.466666666666666,元/公斤
甘肃省,韭菜,4.45,4.67875,4.9625,元/公斤
甘肃省,韭黄,15.5,16.166666666666668,16.833333333333332,元/公斤
甘肃省,香梨,8.46,8.71,9.4,元/公斤
甘肃省,香椿,17.0,17.5,18.0,元/公斤
甘肃省,香水梨,7.6,7.8,8.0,元/公斤
甘肃省,香瓜,3.42,3.52,3.8,元/公斤
甘肃省,香菇,12.05,12.5,13.025,元/公斤
甘肃省,香菜,10.275,10.69,11.175,元/公斤
甘肃省,香蕉,4.698333333333333,4.921666666666667,5.183333333333334,元/公斤
甘肃省,鲈鱼,70.0,71.0,72.0,元/公斤
甘肃省,鲜食玉米,2.566666666666667,2.86,3.1999999999999997,元/公斤
甘肃省,鸡肉,22.0,22.5,23.0,元/公斤
甘肃省,鸡腿菇,5.32,5.595000000000001,5.9,元/公斤
甘肃省,鸡蛋,7.42,7.68,7.9,元/公斤
甘肃省,鸭梨,4.2,4.5,4.8,元/公斤
甘肃省,鹌鹑蛋,7.0,7.5,8.0,元/公斤
甘肃省,麒麟西瓜,2.7,2.78,3.0,元/公斤
甘肃省,黄元帅苹果,5.609999999999999,6.1899999999999995,6.9,元/公斤
甘肃省,黄桃,7.0,7.5,8.0,元/公斤
甘肃省,黄瓜,4.16875,4.50125,4.86875,元/公斤
甘肃省,黄豆芽,2.6666666666666665,2.813333333333333,3.0,元/公斤
甘肃省,黄金瓜,3.2,3.6,3.8,元/公斤
甘肃省,黄香蕉苹果,5.22,5.38,5.8,元/公斤
甘肃省,龙眼葡萄,9.54,9.82,10.6,元/公斤
福建省,丝瓜,9.2,9.6,10.0,元/公斤
福建省,冬瓜,0.8666666666666667,1.3499999999999999,3.5866666666666664,元/公斤
福建省,凤尾菇,21.4,22.0,22.6,元/公斤
福建省,南瓜,0.6,1.29,10.2,元/公斤
福建省,土豆,1.3,2.335,4.63,元/公斤
福建省,大白菜,1.1,2.1366666666666667,3.986666666666667,元/公斤
福建省,大葱,3.6,4.616666666666666,7.5200000000000005,元/公斤
福建省,大蒜,12.2,13.3,14.6,元/公斤
福建省,小白菜,3.3,4.2,4.4,元/公斤
福建省,小葱,6.6,6.8,7.4,元/公斤
福建省,尖椒,4.3,4.9,6.0,元/公斤
福建省,平菇,4.4,5.0,6.0,元/公斤
福建省,木耳菜,5.4,5.6,6.6,元/公斤
福建省,油菜,3.0,5.2,5.4,元/公斤
福建省,油麦菜,4.8,5.2,5.4,元/公斤
福建省,洋白菜,1.6800000000000002,2.37,5.55,元/公斤
福建省,猪肉(白条猪),24.2,24.4,25.2,元/公斤
福建省,瓠子,4.2,5.0,5.2,元/公斤
福建省,生姜,8.7,10.0,11.2,元/公斤
福建省,生菜,3.8666666666666667,5.283333333333334,9.0,元/公斤
福建省,白萝卜,0.83,1.755,3.0,元/公斤
福建省,福鼎芋,16.6,17.6,18.4,元/公斤
福建省,空心菜,9.5,10.2,11.0,元/公斤
福建省,红萝卜,1.8,2.4,3.4,元/公斤
福建省,绿豆芽,2.95,3.3,3.7,元/公斤
福建省,胡萝卜,0.9,1.94,3.9,元/公斤
福建省,芋头,7.4,7.6,7.6,元/公斤
福建省,芥菜,4.5,5.0,6.0,元/公斤
福建省,芹菜,4.766666666666667,5.593333333333334,8.033333333333333,元/公斤
福建省,苦瓜,3.4,4.0,4.8,元/公斤
福建省,茄子,2.5,3.575,6.25,元/公斤
福建省,茶树菇,13.8,14.8,15.2,元/公斤
福建省,荷兰豆,13.7,14.6,16.3,元/公斤
福建省,莲藕,4.6,5.52,8.25,元/公斤
福建省,莴笋,2.733333333333333,4.203333333333333,5.733333333333333,元/公斤
福建省,菜花,2.43,4.815,7.1,元/公斤
福建省,菠菜,6.0,7.82,10.066666666666666,元/公斤
福建省,萝卜,1.2,1.6,2.0,元/公斤
福建省,葱头,4.3,6.025,8.8,元/公斤
福建省,蒜薹,5.1866666666666665,7.3566666666666665,10.586666666666666,元/公斤
福建省,西红柿,3.92,5.390000000000001,7.52,元/公斤
福建省,西葫芦,1.0,4.43,6.76,元/公斤
福建省,豆角,4.03,7.529999999999999,10.7,元/公斤
福建省,豇豆,7.0,7.2,7.8,元/公斤
福建省,辣椒干,26.6,27.6,28.6,元/公斤
福建省,金针菇,6.2,7.3,8.0,元/公斤
福建省,青椒,3.92,5.609999999999999,7.986666666666667,元/公斤
福建省,韭菜,8.6,9.5,10.0,元/公斤
福建省,韭黄,14.8,15.8,16.8,元/公斤
福建省,香菇,7.0,7.525,14.1,元/公斤
福建省,香菜,8.6,9.0,9.7,元/公斤
福建省,鲜食玉米,3.0,3.6,4.2,元/公斤
福建省,黄瓜,1.93,3.94,9.1,元/公斤
福建省,黄豆芽,3.8,4.9,5.4,元/公斤
福建省,黑木耳,11.8,11.9,12.6,元/公斤
西藏自治区,冬瓜,2.0,3.2,4.0,元/公斤
西藏自治区,南瓜,3.0,4.0,5.0,元/公斤
西藏自治区,土豆,2.4,4.0,5.0,元/公斤
西藏自治区,大白菜,1.5,4.0,5.0,元/公斤
西藏自治区,大米,4.4,4.7,5.6,元/公斤
西藏自治区,大葱,7.6,8.5,9.0,元/公斤
西藏自治区,大蒜,10.5,12.0,14.0,元/公斤
西藏自治区,大豆,19.5,20.0,22.0,元/公斤
西藏自治区,大辣椒（甜椒-板椒）,8.5,9.0,10.0,元/公斤
西藏自治区,富士苹果,10.5,17.5,20.0,元/公斤
西藏自治区,小白菜,2.4,3.0,4.0,元/公斤
西藏自治区,小葱,3.0,3.5,4.0,元/公斤
西藏自治区,山药,7.5,8.0,8.5,元/公斤
西藏自治区,条形辣椒干（二荆条）,6.5,7.5,8.0,元/公斤
西藏自治区,油菜,5.5,6.5,7.5,元/公斤
西藏自治区,活草鱼,23.0,24.0,26.0,元/公斤
西藏自治区,牛肉,56.4,73.0,78.0,元/公斤
西藏自治区,牦牛,70.5,72.0,80.0,元/公斤
西藏自治区,猪肉(白条猪),17.2,24.0,25.0,元/公斤
西藏自治区,玉米,7.1,7.2,8.5,元/公斤
西藏自治区,生姜,9.9,10.8,15.0,元/公斤
西藏自治区,白萝卜,2.8,5.0,5.5,元/公斤
西藏自治区,羊肉,58.0,67.5,68.0,元/公斤
西藏自治区,胡萝卜,2.5,3.5,5.0,元/公斤
西藏自治区,芝麻(白芝麻),20.5,21.5,22.5,元/公斤
西藏自治区,花生,14.5,15.5,16.5,元/公斤
西藏自治区,茄子,6.0,7.0,8.0,元/公斤
西藏自治区,菜花,6.0,7.0,8.0,元/公斤
西藏自治区,葱,7.8,10.0,10.5,元/公斤
西藏自治区,葱头,5.8,7.0,8.5,元/公斤
西藏自治区,蒜苗,13.5,14.0,17.0,元/公斤
西藏自治区,西红柿,5.0,6.0,7.5,元/公斤
西藏自治区,西葫芦,3.0,4.0,5.0,元/公斤
西藏自治区,豆角,8.0,8.5,10.0,元/公斤
西藏自治区,青椒,5.0,6.0,7.5,元/公斤
西藏自治区,面粉,4.0,4.4,5.5,元/公斤
西藏自治区,韭菜,7.5,7.8,8.0,元/公斤
西藏自治区,食用盐,2.0,2.5,3.0,元/公斤
西藏自治区,香蕉,7.6,9.0,9.5,元/公斤
西藏自治区,鸡蛋,8.0,12.4,14.0,元/公斤
西藏自治区,黄瓜,6.5,7.0,9.0,元/公斤
贵州省,低辣小椒（三樱椒）,22.2,22.4,22.6,元/公斤
贵州省,低辣小椒（灯笼椒）,18.0,23.0,26.0,元/公斤
贵州省,冬瓜,1.3,1.55,1.7,元/公斤
贵州省,南瓜,2.0,2.2,2.4,元/公斤
贵州省,圆形辣椒干（子弹头）,20.6,21.5,23.0,元/公斤
贵州省,土豆,1.6,1.8,2.0,元/公斤
贵州省,大白菜,1.0,1.1,1.35,元/公斤
贵州省,大葱,3.0,3.2,3.4,元/公斤
贵州省,大蒜,7.1,7.9,8.2,元/公斤
贵州省,富士苹果,5.8,6.0,6.4,元/公斤
贵州省,小白菜,4.2,4.8,5.2,元/公斤
贵州省,小葱,4.0,4.4,5.2,元/公斤
贵州省,山药,6.0,7.2,9.0,元/公斤
贵州省,巨峰葡萄,13.0,13.2,13.6,元/公斤
贵州省,折耳根(鱼腥草),7.6,8.0,8.3,元/公斤
贵州省,条形辣椒干（二荆条）,20.0,22.0,24.0,元/公斤
贵州省,条形辣椒干（小米椒）,17.0,18.0,19.0,元/公斤
贵州省,油菜,3.6,3.8,4.0,元/公斤
贵州省,油麦菜,4.3,4.7,5.1,元/公斤
贵州省,洋白菜,1.0,1.1,1.2,元/公斤
贵州省,牛肉,68.0,70.0,72.0,元/公斤
贵州省,猪肉,23.8,24.2,24.8,元/公斤
贵州省,猪肉(白条猪),18.0,20.0,21.0,元/公斤
贵州省,甘蓝,0.7,0.9,1.1,元/公斤
贵州省,生姜,6.0,7.1,8.3,元/公斤
贵州省,生菜,3.8,4.0,4.2,元/公斤
贵州省,白条鸡,17.0,18.5,20.0,元/公斤
贵州省,白萝卜,0.95,1.15,1.25,元/公斤
贵州省,胡萝卜,2.3,2.6500000000000004,2.8,元/公斤
贵州省,芹菜,3.3,3.75,4.1,元/公斤
贵州省,苦瓜,2.0,4.4,4.8,元/公斤
贵州省,茄子,2.6,2.8,3.0,元/公斤
贵州省,莲藕,4.9,6.1,6.5,元/公斤
贵州省,莴笋,2.9,3.5,3.9,元/公斤
贵州省,菜花,4.4,4.9,5.3,元/公斤
贵州省,菠菜,9.2,9.8,11.0,元/公斤
贵州省,葱头,1.6,1.7,1.9,元/公斤
贵州省,蒜薹,5.0,7.0,9.0,元/公斤
贵州省,西兰花,7.2,7.4,7.8,元/公斤
贵州省,西瓜,1.6,1.8,2.0,元/公斤
贵州省,西红柿,3.1,4.3,5.2,元/公斤
贵州省,西葫芦,2.4,2.8,2.9,元/公斤
贵州省,豆角,4.7,6.199999999999999,6.9,元/公斤
贵州省,豇豆,4.0,5.4,6.0,元/公斤
贵州省,长茄子,1.6,2.4,2.8,元/公斤
贵州省,青椒,2.4,2.8,3.2,元/公斤
贵州省,韭菜,4.9,5.2,5.4,元/公斤
贵州省,香菇,9.5,11.1,11.8,元/公斤
贵州省,香蕉,3.2,3.4,3.6,元/公斤
贵州省,高辣小椒（印度S17）,18.8,19.0,19.2,元/公斤
贵州省,高辣小椒（新一代）,16.8,17.0,17.2,元/公斤
贵州省,高辣小椒（满天星）,16.8,17.5,18.6,元/公斤
贵州省,高辣小椒（艳椒）,14.0,17.2,19.0,元/公斤
贵州省,鸡蛋,6.8,7.050000000000001,7.3,元/公斤
贵州省,黄瓜,4.1,4.8,5.65,元/公斤
辽宁省,冬瓜,1.3,1.5625,1.775,元/公斤
辽宁省,南瓜,2.8000000000000003,3.033333333333333,3.3333333333333335,元/公斤
辽宁省,土豆,1.42,1.7100000000000002,2.04,元/公斤
辽宁省,大白菜,1.28,1.46,1.6800000000000002,元/公斤
辽宁省,大葱,1.8333333333333333,1.9666666666666668,2.1333333333333333,元/公斤
辽宁省,大蒜,6.6000000000000005,7.566666666666666,8.533333333333333,元/公斤
辽宁省,小白菜,1.725,2.025,2.25,元/公斤
辽宁省,小葱,1.8,2.05,2.2,元/公斤
辽宁省,尖椒,2.775,3.175,3.525,元/公斤
辽宁省,山药,5.866666666666667,6.466666666666666,6.666666666666667,元/公斤
辽宁省,平菇,3.5,5.5,7.5,元/公斤
辽宁省,杏鲍菇,4.0,5.0,6.0,元/公斤
辽宁省,油菜,2.2199999999999998,2.7399999999999998,3.22,元/公斤
辽宁省,油麦菜,4.0,4.55,4.9,元/公斤
辽宁省,洋白菜,1.4,1.65,1.9,元/公斤
辽宁省,牛肉,60.5,63.0,66.0,元/公斤
辽宁省,猪肉(白条猪),19.8,20.7,23.0,元/公斤
辽宁省,甘蓝,1.0,1.0,1.1,元/公斤
辽宁省,生姜,7.35,8.25,9.5,元/公斤
辽宁省,生菜,3.12,3.5,4.2,元/公斤
辽宁省,白条鸡,15.0,16.5,18.0,元/公斤
辽宁省,白萝卜,1.4000000000000001,1.5999999999999999,1.7333333333333334,元/公斤
辽宁省,空心菜,2.0,2.5,3.0,元/公斤
辽宁省,红尖椒,6.0,6.3,6.7,元/公斤
辽宁省,红萝卜,1.3666666666666665,1.5333333333333332,1.8,元/公斤
辽宁省,绿尖椒,1.6,2.0,2.4,元/公斤
辽宁省,绿豆芽,1.9,2.15,2.25,元/公斤
辽宁省,羊肉,62.0,64.0,66.0,元/公斤
辽宁省,胡萝卜,1.85,2.075,2.25,元/公斤
辽宁省,芋头,3.2,3.2,3.2,元/公斤
辽宁省,芹菜,2.44,2.79,3.06,元/公斤
辽宁省,苦瓜,3.733333333333333,4.1000000000000005,4.3999999999999995,元/公斤
辽宁省,苹果,5.0,6.0,7.0,元/公斤
辽宁省,茄子,1.56,1.8800000000000001,2.32,元/公斤
辽宁省,茼蒿,4.333333333333333,4.866666666666666,5.533333333333334,元/公斤
辽宁省,荷兰豆,14.0,14.4,15.0,元/公斤
辽宁省,莲藕,7.0,8.45,9.5,元/公斤
辽宁省,莴笋,3.9,3.9,4.1,元/公斤
辽宁省,菜花,4.3,4.725,5.05,元/公斤
辽宁省,菠菜,7.959999999999999,8.9,10.040000000000001,元/公斤
辽宁省,萝卜,1.5,1.85,2.2,元/公斤
辽宁省,葡萄,10.0,13.0,16.0,元/公斤
辽宁省,葱,3.5,4.1,4.7,元/公斤
辽宁省,葱头,1.1,1.3,1.5,元/公斤
辽宁省,蒜苗,13.0,13.4,14.0,元/公斤
辽宁省,蒜薹,6.333333333333333,8.166666666666666,10.200000000000001,元/公斤
辽宁省,西兰花,6.066666666666666,6.333333333333333,6.466666666666666,元/公斤
辽宁省,西洋芹,3.3,3.5,3.5,元/公斤
辽宁省,西瓜,1.2,1.6,2.0,元/公斤
辽宁省,西红柿,2.8600000000000003,3.38,3.8600000000000003,元/公斤
辽宁省,西葫芦,1.58,1.92,2.2600000000000002,元/公斤
辽宁省,豆角,3.6,4.2700000000000005,5.38,元/公斤
辽宁省,豇豆,2.7,3.1,3.5,元/公斤
辽宁省,金针菇,4.0,4.6,5.0,元/公斤
辽宁省,长茄子,2.0,2.6,3.6,元/公斤
辽宁省,青椒,3.0,3.475,3.9499999999999997,元/公斤
辽宁省,韭菜,2.84,3.2600000000000002,3.72,元/公斤
辽宁省,香菇,6.0,6.633333333333333,7.333333333333333,元/公斤
辽宁省,香菜,5.666666666666667,6.433333333333334,7.0,元/公斤
辽宁省,香蕉,6.0,7.0,8.0,元/公斤
辽宁省,鸡蛋,9.0,10.5,12.0,元/公斤
辽宁省,麻椒（皱皮青椒）,3.4,3.6,3.8,元/公斤
辽宁省,黄瓜,2.82,3.35,3.9200000000000004,元/公斤
重庆市,三文鱼,180.0,200.0,210.0,元/公斤
重庆市,丝瓜,4.0,7.0,8.0,元/公斤
